image,ball_found,confidence,x1,y1,x2,y2,review_recommended,skipped_non_gameplay
Header/h60/Header_h60_f000306_t5.100.jpg,False,0.1059,1192.1,494.2,1214.7,513.6,True,False
Header/h60/Header_h60_f000312_t5.200.jpg,False,0.2103,1159.2,468.0,1181.4,488.0,True,False
Header/h60/Header_h60_f000318_t5.300.jpg,False,0.1283,1133.9,455.0,1157.6,477.7,True,False
Header/h60/Header_h60_f000324_t5.400.jpg,True,0.5779,1094.3,445.8,1118.8,464.9,False,False
Header/h60/Header_h60_f000330_t5.500.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000336_t5.600.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000342_t5.700.jpg,False,0.1341,1052.6,435.1,1075.9,457.2,True,False
Header/h60/Header_h60_f000348_t5.800.jpg,False,0.1091,1086.1,431.2,1109.8,454.8,True,False
Header/h60/Header_h60_f000354_t5.900.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000360_t6.000.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000366_t6.100.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000372_t6.200.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000378_t6.300.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000384_t6.400.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000390_t6.500.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000396_t6.600.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000402_t6.700.jpg,True,0.2702,1123.6,608.1,1160.7,639.6,False,False
Header/h60/Header_h60_f000408_t6.800.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000414_t6.900.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000420_t7.000.jpg,False,0.0,,,,,False,False
Header/h60/Header_h60_f000426_t7.100.jpg,False,0.1311,776.7,362.9,803.6,393.9,True,False
Header/h60/Header_h60_f000432_t7.200.jpg,False,0.1399,756.9,431.3,783.8,464.0,True,False
Header/h60/Header_h60_f000438_t7.300.jpg,True,0.474,739.2,485.8,768.0,521.2,False,False
Header/h60/Header_h60_f000444_t7.400.jpg,True,0.3882,744.3,438.8,767.4,464.1,False,False
Header/h60/Header_h60_f000450_t7.500.jpg,True,0.3127,745.2,398.5,771.4,431.9,False,False
Header/h60/Header_h60_f000456_t7.600.jpg,True,0.2542,753.0,353.3,780.3,382.5,False,False
Header/h60/Header_h60_f000462_t7.700.jpg,True,0.3968,761.2,333.8,789.7,360.1,False,False
Header/h60/Header_h60_f000468_t7.800.jpg,False,0.1088,778.6,318.7,806.1,345.2,True,False
Header/h60/Header_h60_f000474_t7.900.jpg,False,0.1253,795.1,317.5,822.7,346.7,True,False
Header/h60/Header_h60_f000480_t8.000.jpg,True,0.5379,820.5,331.6,848.0,359.7,False,False
Header/h61/Header_h61_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000018_t0.300.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000024_t0.400.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000030_t0.500.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000036_t0.600.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000042_t0.700.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000048_t0.800.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000054_t0.900.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000060_t1.000.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000066_t1.100.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000072_t1.200.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000078_t1.300.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000090_t1.500.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000096_t1.600.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000102_t1.700.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000108_t1.800.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000120_t2.000.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000126_t2.100.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000138_t2.300.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000144_t2.400.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000150_t2.500.jpg,False,0.1303,359.3,572.7,384.4,588.1,True,False
Header/h61/Header_h61_f000156_t2.600.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000162_t2.700.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000168_t2.800.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000174_t2.900.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000180_t3.000.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000186_t3.100.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000192_t3.200.jpg,False,0.1423,1613.8,156.3,1644.8,201.1,True,False
Header/h61/Header_h61_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000210_t3.500.jpg,False,0.1555,187.9,652.0,219.4,670.0,True,False
Header/h61/Header_h61_f000216_t3.600.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000222_t3.700.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000228_t3.800.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000234_t3.900.jpg,False,0.1023,244.3,704.8,267.4,714.9,True,False
Header/h61/Header_h61_f000240_t4.000.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000246_t4.100.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000252_t4.200.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000258_t4.300.jpg,False,0.21,1419.8,613.2,1435.8,640.1,True,False
Header/h61/Header_h61_f000264_t4.400.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000270_t4.500.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000276_t4.600.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000282_t4.700.jpg,False,0.1078,586.1,399.1,608.3,418.1,True,False
Header/h61/Header_h61_f000288_t4.800.jpg,False,0.0,,,,,False,False
Header/h61/Header_h61_f000294_t4.900.jpg,False,0.2363,552.7,401.3,575.2,424.2,True,False
Header/h61/Header_h61_f000300_t5.000.jpg,False,0.1848,530.4,424.0,551.1,446.6,True,False
Header/h62/Header_h62_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000018_t0.300.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000024_t0.400.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000030_t0.500.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000036_t0.600.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000042_t0.700.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000048_t0.800.jpg,True,0.4318,1053.5,815.1,1071.9,831.3,False,False
Header/h62/Header_h62_f000054_t0.900.jpg,True,0.4533,1028.7,800.5,1049.9,817.0,False,False
Header/h62/Header_h62_f000060_t1.000.jpg,True,0.6075,996.6,767.6,1018.9,789.7,False,False
Header/h62/Header_h62_f000066_t1.100.jpg,True,0.4373,979.5,754.5,996.5,772.2,False,False
Header/h62/Header_h62_f000072_t1.200.jpg,True,0.2519,959.2,736.2,975.6,755.4,False,False
Header/h62/Header_h62_f000078_t1.300.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000090_t1.500.jpg,True,0.4253,960.5,711.4,975.1,728.4,False,False
Header/h62/Header_h62_f000096_t1.600.jpg,True,0.4508,964.6,713.2,982.0,729.1,False,False
Header/h62/Header_h62_f000102_t1.700.jpg,False,0.1874,968.7,717.3,982.9,734.8,True,False
Header/h62/Header_h62_f000108_t1.800.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000120_t2.000.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000126_t2.100.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000138_t2.300.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000144_t2.400.jpg,True,0.38,996.2,676.6,1014.0,696.2,False,False
Header/h62/Header_h62_f000150_t2.500.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000156_t2.600.jpg,True,0.3225,1052.4,638.5,1069.4,654.3,False,False
Header/h62/Header_h62_f000162_t2.700.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000168_t2.800.jpg,True,0.4042,1083.4,611.7,1097.6,626.4,False,False
Header/h62/Header_h62_f000174_t2.900.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000180_t3.000.jpg,False,0.2136,1090.8,587.8,1104.6,604.8,True,False
Header/h62/Header_h62_f000186_t3.100.jpg,True,0.4067,1091.8,582.0,1108.1,598.6,False,False
Header/h62/Header_h62_f000192_t3.200.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000198_t3.300.jpg,True,0.3926,1102.1,566.5,1117.2,581.9,False,False
Header/h62/Header_h62_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000210_t3.500.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000216_t3.600.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000222_t3.700.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000228_t3.800.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000234_t3.900.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000240_t4.000.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000246_t4.100.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000252_t4.200.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000258_t4.300.jpg,False,0.2099,1305.0,628.9,1329.3,650.7,True,False
Header/h62/Header_h62_f000264_t4.400.jpg,True,0.5649,1349.9,645.8,1374.9,670.6,False,False
Header/h62/Header_h62_f000270_t4.500.jpg,True,0.422,1372.4,659.5,1395.3,682.0,False,False
Header/h62/Header_h62_f000276_t4.600.jpg,True,0.6748,1394.2,680.5,1418.0,704.3,False,False
Header/h62/Header_h62_f000282_t4.700.jpg,True,0.4308,1400.3,695.9,1423.4,720.1,False,False
Header/h62/Header_h62_f000288_t4.800.jpg,False,0.2268,1159.2,662.5,1178.8,694.4,True,False
Header/h62/Header_h62_f000294_t4.900.jpg,False,0.1978,1324.2,516.4,1342.5,529.3,True,False
Header/h62/Header_h62_f000300_t5.000.jpg,False,0.222,1133.0,726.6,1149.9,754.8,True,False
Header/h62/Header_h62_f000306_t5.100.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000312_t5.200.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000318_t5.300.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000324_t5.400.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000330_t5.500.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000336_t5.600.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000342_t5.700.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000348_t5.800.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000354_t5.900.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000360_t6.000.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000366_t6.100.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000372_t6.200.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000378_t6.300.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000384_t6.400.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000390_t6.500.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000396_t6.600.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000402_t6.700.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000408_t6.800.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000414_t6.900.jpg,True,0.5471,1117.5,518.8,1141.7,537.8,False,False
Header/h62/Header_h62_f000420_t7.000.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000426_t7.100.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000432_t7.200.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000438_t7.300.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000444_t7.400.jpg,False,0.1763,1110.7,516.9,1125.1,535.7,True,False
Header/h62/Header_h62_f000450_t7.500.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000456_t7.600.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000462_t7.700.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000468_t7.800.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000474_t7.900.jpg,False,0.0,,,,,False,False
Header/h62/Header_h62_f000480_t8.000.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000006_t0.100.jpg,False,0.1636,1102.3,841.7,1138.5,858.4,True,False
Header/h63/Header_h63_f000012_t0.200.jpg,True,0.3601,953.0,842.7,990.9,858.8,False,False
Header/h63/Header_h63_f000018_t0.300.jpg,False,0.1858,861.2,848.2,897.3,866.2,True,False
Header/h63/Header_h63_f000024_t0.400.jpg,True,0.4266,741.2,843.3,778.0,865.1,False,False
Header/h63/Header_h63_f000030_t0.500.jpg,True,0.657,670.4,838.0,702.5,856.6,False,False
Header/h63/Header_h63_f000036_t0.600.jpg,True,0.2838,562.6,839.3,595.7,861.6,False,False
Header/h63/Header_h63_f000042_t0.700.jpg,True,0.7248,506.2,837.0,537.2,860.7,False,False
Header/h63/Header_h63_f000048_t0.800.jpg,True,0.5367,428.4,828.1,457.0,846.8,False,False
Header/h63/Header_h63_f000054_t0.900.jpg,True,0.6714,377.8,827.3,406.8,846.0,False,False
Header/h63/Header_h63_f000060_t1.000.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000066_t1.100.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000072_t1.200.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000078_t1.300.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000090_t1.500.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000096_t1.600.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000102_t1.700.jpg,True,0.2847,535.9,779.3,555.1,799.1,False,False
Header/h63/Header_h63_f000108_t1.800.jpg,True,0.5015,558.4,779.7,580.9,802.0,False,False
Header/h63/Header_h63_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000120_t2.000.jpg,True,0.2886,593.4,784.1,615.2,806.0,False,False
Header/h63/Header_h63_f000126_t2.100.jpg,True,0.253,602.0,788.4,624.7,806.7,False,False
Header/h63/Header_h63_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000138_t2.300.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000144_t2.400.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000150_t2.500.jpg,True,0.4317,773.4,562.5,801.0,589.6,False,False
Header/h63/Header_h63_f000156_t2.600.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000162_t2.700.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000168_t2.800.jpg,True,0.529,912.5,397.1,929.6,416.8,False,False
Header/h63/Header_h63_f000174_t2.900.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000180_t3.000.jpg,False,0.113,966.2,126.7,990.5,154.6,True,False
Header/h63/Header_h63_f000186_t3.100.jpg,False,0.1364,946.8,322.8,966.4,340.4,True,False
Header/h63/Header_h63_f000192_t3.200.jpg,False,0.1243,946.3,304.0,962.2,320.7,True,False
Header/h63/Header_h63_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000210_t3.500.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000216_t3.600.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000222_t3.700.jpg,False,0.1013,1097.0,301.0,1118.3,316.7,True,False
Header/h63/Header_h63_f000228_t3.800.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000234_t3.900.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000240_t4.000.jpg,False,0.2374,1347.4,327.1,1374.2,345.1,True,False
Header/h63/Header_h63_f000246_t4.100.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000252_t4.200.jpg,True,0.3514,1473.4,371.8,1497.7,391.6,False,False
Header/h63/Header_h63_f000258_t4.300.jpg,False,0.129,1626.3,412.7,1657.0,440.6,True,False
Header/h63/Header_h63_f000264_t4.400.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000270_t4.500.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000276_t4.600.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000282_t4.700.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000288_t4.800.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000294_t4.900.jpg,False,0.0,,,,,False,False
Header/h63/Header_h63_f000300_t5.000.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000000_t0.000.jpg,False,0.0,,,,,False,True
Header/h64/Header_h64_f000006_t0.100.jpg,False,0.0,,,,,False,True
Header/h64/Header_h64_f000012_t0.200.jpg,True,0.5727,347.8,790.5,365.3,807.4,False,False
Header/h64/Header_h64_f000018_t0.300.jpg,True,0.6686,334.5,788.6,351.3,804.1,False,False
Header/h64/Header_h64_f000024_t0.400.jpg,False,0.1089,322.1,790.9,341.7,810.8,True,False
Header/h64/Header_h64_f000030_t0.500.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000036_t0.600.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000042_t0.700.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000048_t0.800.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000054_t0.900.jpg,False,0.1479,303.9,764.9,324.9,783.0,True,False
Header/h64/Header_h64_f000060_t1.000.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000066_t1.100.jpg,False,0.1903,301.5,750.3,320.3,768.2,True,False
Header/h64/Header_h64_f000072_t1.200.jpg,True,0.3928,302.9,745.4,320.0,762.0,False,False
Header/h64/Header_h64_f000078_t1.300.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000090_t1.500.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000096_t1.600.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000102_t1.700.jpg,False,0.1032,1730.0,636.1,1743.7,653.3,True,False
Header/h64/Header_h64_f000108_t1.800.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000120_t2.000.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000126_t2.100.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000138_t2.300.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000144_t2.400.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000150_t2.500.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000156_t2.600.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000162_t2.700.jpg,True,0.5796,479.1,669.4,498.2,686.6,False,False
Header/h64/Header_h64_f000168_t2.800.jpg,True,0.5969,509.8,664.9,528.7,682.0,False,False
Header/h64/Header_h64_f000174_t2.900.jpg,True,0.5207,534.6,664.7,554.3,681.1,False,False
Header/h64/Header_h64_f000180_t3.000.jpg,False,0.1155,568.7,662.1,588.9,680.9,True,False
Header/h64/Header_h64_f000186_t3.100.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000192_t3.200.jpg,True,0.4835,610.4,668.0,628.3,683.5,False,False
Header/h64/Header_h64_f000198_t3.300.jpg,True,0.5004,627.5,668.8,644.1,683.9,False,False
Header/h64/Header_h64_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000210_t3.500.jpg,True,0.38,654.6,671.1,671.1,685.3,False,False
Header/h64/Header_h64_f000216_t3.600.jpg,False,0.1346,667.2,671.1,684.8,686.7,True,False
Header/h64/Header_h64_f000222_t3.700.jpg,True,0.4207,676.7,671.1,694.2,685.3,False,False
Header/h64/Header_h64_f000228_t3.800.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000234_t3.900.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000240_t4.000.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000246_t4.100.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000252_t4.200.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000258_t4.300.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000264_t4.400.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000270_t4.500.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000276_t4.600.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000282_t4.700.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000288_t4.800.jpg,False,0.0,,,,,False,False
Header/h64/Header_h64_f000294_t4.900.jpg,False,0.1599,627.1,539.5,663.2,566.6,True,False
Header/h65/Header_h65_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000018_t0.300.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000024_t0.400.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000030_t0.500.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000036_t0.600.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000042_t0.700.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000048_t0.800.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000054_t0.900.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000060_t1.000.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000066_t1.100.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000072_t1.200.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000078_t1.300.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000090_t1.500.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000096_t1.600.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000102_t1.700.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000108_t1.800.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000114_t1.900.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000120_t2.000.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000126_t2.100.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000132_t2.200.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000138_t2.300.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000144_t2.400.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000150_t2.500.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000156_t2.600.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000162_t2.700.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000168_t2.800.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000174_t2.900.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000180_t3.000.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000186_t3.100.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000192_t3.200.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000198_t3.300.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000204_t3.400.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000210_t3.500.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000216_t3.600.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000222_t3.700.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000228_t3.800.jpg,False,0.0,,,,,False,False
Header/h65/Header_h65_f000234_t3.900.jpg,False,0.1538,288.0,545.4,304.7,558.4,True,False
Header/h65/Header_h65_f000240_t4.000.jpg,False,0.2205,288.5,543.7,306.9,560.4,True,False
Header/h66/Header_h66_f000000_t0.000.jpg,False,0.0,,,,,False,False
Header/h66/Header_h66_f000006_t0.100.jpg,False,0.0,,,,,False,False
Header/h66/Header_h66_f000012_t0.200.jpg,False,0.0,,,,,False,False
Header/h66/Header_h66_f000018_t0.300.jpg,False,0.0,,,,,False,False
Header/h66/Header_h66_f000024_t0.400.jpg,True,0.4966,680.8,755.7,699.0,771.1,False,False
Header/h66/Header_h66_f000030_t0.500.jpg,True,0.4612,713.1,769.5,732.9,788.9,False,False
Header/h66/Header_h66_f000036_t0.600.jpg,True,0.3566,746.1,777.8,766.0,794.8,False,False
Header/h66/Header_h66_f000042_t0.700.jpg,True,0.6752,779.0,791.8,797.7,808.6,False,False
Header/h66/Header_h66_f000048_t0.800.jpg,False,0.0,,,,,False,False
Header/h66/Header_h66_f000054_t0.900.jpg,True,0.4813,837.0,811.6,856.0,826.9,False,False
Header/h66/Header_h66_f000060_t1.000.jpg,False,0.1912,857.2,815.2,878.0,834.1,True,False
Header/h66/Header_h66_f000066_t1.100.jpg,True,0.3888,885.5,827.3,904.5,844.2,False,False
Header/h66/Header_h66_f000072_t1.200.jpg,True,0.2834,907.4,835.1,925.1,850.9,False,False
Header/h66/Header_h66_f000078_t1.300.jpg,True,0.7127,925.7,841.5,943.5,857.9,False,False
Header/h66/Header_h66_f000084_t1.400.jpg,False,0.0,,,,,False,False
Header/h66/Header_h66_f000090_t1.500.jpg,True,0.435,957.1,853.5,975.4,872.2,False,False
Header/h66/Header_h66_f000096_t1.600.jpg,True,0.2723,970.4,860.7,989.6,878.0,False,False
Header/h66/Header_h66_f000102_t1.700.jpg,False,0.0,,,,,False,False
